rent,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,roof,concierge,pool,elevator,garage,latitude,longitude,dishwasher,dist_wall_street,dist_waterfront,pets_allowed,beds_times_baths,cluster_id,cluster_id_encoded
3600.0,725.0,0,1,0,0,0,0,0,0,1,40.78451,-73.94731,1,6.242137111030448,0.004087493158161938,1,2.0,2,5.398991604439888
4950.0,1275.0,0,1,0,0,0,0,0,0,1,40.78451,-73.94731,1,6.242137111030448,0.004087493158161938,1,4.5,2,5.398991604439888
2250.0,353.0,0,0,0,1,0,0,0,1,0,40.84539,-73.94186,0,10.160253963074092,0.004282401355311795,1,2.0,5,3.3172539744352445
3358.0,1159.0,1,0,1,0,0,0,0,0,0,40.77346,-73.94764,1,5.597841478782156,0.0024685851234611316,0,9.0,18,5.525733726412748
4595.0,652.0,1,1,1,1,1,1,0,1,1,40.74706,-73.98669,1,2.98213240245806,0.015422926760956841,0,1.0,1,6.153746084609801
4695.0,654.0,1,1,1,1,1,1,0,1,1,40.74706,-73.98669,1,2.98213240245806,0.015422926760956841,0,1.0,1,6.153746084609801
5595.0,1000.0,0,1,1,0,0,0,0,0,0,40.7261,-73.97863,1,2.08270684003684,0.006741866308401482,1,3.0,0,7.085721686458079
4899.0,1150.0,0,1,0,1,0,0,0,1,0,40.77144,-73.9514,1,5.370114826987409,0.003762077536128903,1,3.0,18,5.525733726412748
4250.0,884.0,0,1,0,1,0,0,0,1,0,40.77144,-73.9514,1,5.370114826987409,0.003762077536128903,1,1.0,18,5.525733726412748
6500.0,1360.0,0,1,0,1,0,0,0,1,0,40.77144,-73.9514,1,5.370114826987409,0.003762077536128903,1,6.0,18,5.525733726412748
4217.0,737.0,1,1,1,1,0,0,1,1,1,40.77803,-73.95086,1,5.764322544076063,0.007565300478672349,1,1.0,2,5.398991604439888
11500.0,1379.0,1,1,1,1,0,0,1,1,1,40.77803,-73.95086,1,5.764322544076063,0.007565300478672349,1,4.0,2,5.398991604439888
2300.0,500.0,0,0,0,1,0,0,0,0,0,40.72464,-73.98331,0,1.828220351841499,0.010957462970897471,1,1.0,0,7.085721686458079
1800.0,467.0,0,0,0,0,0,0,0,0,0,40.79202,-73.94011,0,6.881800388973234,0.00400042204147393,0,1.0,16,4.574623257659345
3225.0,400.0,0,1,0,1,0,0,0,0,0,40.76059,-73.96166,0,4.448087554928173,0.003689684172297054,1,0.0,4,5.1333473747239795
1995.0,560.0,0,0,1,0,0,0,0,0,0,40.85175,-73.93463,1,10.706460235143622,0.0073205181267971976,0,2.0,5,3.3172539744352445
2095.0,580.0,0,0,1,0,0,0,0,0,0,40.85175,-73.93463,1,10.706460235143622,0.0073205181267971976,0,2.0,5,3.3172539744352445
6388.0,1079.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,4.0,14,6.05449612226786
3758.0,618.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3602.0,576.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3654.0,475.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3483.0,487.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3794.0,557.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
6279.0,947.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,1.0,14,6.05449612226786
4503.0,694.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3544.0,487.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3817.0,623.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
4909.0,818.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,1.0,14,6.05449612226786
3662.0,551.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
6409.0,1079.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,4.0,14,6.05449612226786
4119.0,616.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3854.0,575.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
4213.0,582.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
4545.0,889.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
4018.0,583.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3659.0,480.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3479.0,487.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
6845.0,1310.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,4.0,14,6.05449612226786
3498.0,425.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3812.0,623.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
4374.0,674.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,1.0,14,6.05449612226786
4214.0,694.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3594.0,472.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3687.0,825.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
4634.0,678.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,1.0,14,6.05449612226786
4375.0,694.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3383.0,453.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3444.0,473.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
4035.0,675.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3722.0,623.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3633.0,618.0,1,0,1,1,0,1,1,1,1,40.70464,-74.00755,0,0.25418563846024333,0.001313113032161172,1,0.0,14,6.05449612226786
3900.0,700.0,1,1,0,1,0,1,0,1,0,40.75639,-73.99695,1,3.432089573247024,0.007394040088284974,1,2.0,11,7.688967061474974
2100.0,900.0,0,0,1,0,0,0,0,0,0,40.81468,-73.94458,1,8.147391317107644,0.010567055203597601,0,2.0,21,5.567965114862571
5417.0,1100.0,1,1,1,1,0,1,0,0,1,40.76589,-73.98633,0,4.207336212710601,0.010241253654592799,1,4.0,20,6.090797438488747
2400.0,400.0,0,1,0,0,0,0,0,0,0,40.77333,-73.95657,0,5.330324739840749,0.009020772820769588,1,0.0,18,5.525733726412748
4400.0,741.0,0,0,1,0,0,0,0,0,1,40.79081,-73.96964,0,6.11926565770949,0.009820132173082424,1,1.0,10,5.562234705468798
2000.0,450.0,0,0,0,0,0,0,0,0,0,40.79279,-73.94493,1,6.796675922212411,0.008562154232776028,1,1.0,16,4.574623257659345
2000.0,789.0,0,0,0,0,0,0,0,0,0,40.79279,-73.94493,1,6.796675922212411,0.008562154232776028,1,1.0,16,4.574623257659345
5000.0,1900.0,0,0,1,0,0,0,0,0,0,40.83721,-73.94727,0,9.531921093658505,0.0020166152450918134,1,9.0,5,3.3172539744352445
3250.0,660.0,1,1,0,1,0,1,1,1,1,40.74814,-73.97302,1,3.402396921464537,0.004033805555879786,0,1.0,8,5.7422731599152215
3122.0,800.0,1,0,1,0,0,0,0,0,0,40.77455,-73.94847,1,5.634069441500115,0.0038364656005647636,0,9.0,18,5.525733726412748
2100.0,300.0,0,1,0,0,0,0,0,0,0,40.75001,-73.96996,0,3.600445841454289,0.0028793082826126383,0,0.0,8,5.7422731599152215
3741.0,556.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3821.0,557.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3806.0,557.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3766.0,556.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3671.0,545.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4429.0,867.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
3836.0,560.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3441.0,560.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3791.0,556.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4534.0,781.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
4745.0,851.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
5055.0,833.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
5040.0,851.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
3598.0,431.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4699.0,781.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
4650.0,665.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
3916.0,564.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3766.0,560.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3571.0,549.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3576.0,547.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3811.0,658.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3791.0,549.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4621.0,921.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3696.0,557.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4071.0,679.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4481.0,924.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3956.0,589.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4859.0,781.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
4845.0,833.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
4444.0,667.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
4321.0,921.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4774.0,782.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
4749.0,867.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
3441.0,564.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
5447.0,782.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
3791.0,560.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3421.0,550.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3781.0,545.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4026.0,837.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
5049.0,833.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
3766.0,560.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
3393.0,431.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4804.0,833.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,1.0,14,6.05449612226786
3656.0,556.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
4076.0,837.0,1,0,1,1,0,1,0,1,0,40.70461,-74.0089,0,0.2260601774371995,0.0020297289869854822,1,0.0,14,6.05449612226786
5295.0,1000.0,0,0,1,0,0,0,0,0,0,40.72352,-73.99439,1,1.3682065983871239,0.014199016752185297,1,1.0,12,5.989229220267326
2000.0,450.0,0,0,0,0,0,0,0,0,0,40.80697,-73.94224,1,7.723244973008738,0.008292562147020696,0,1.0,21,5.567965114862571
7500.0,1200.0,1,1,1,0,0,1,0,1,0,40.76728,-73.98059,1,4.395794882770721,0.014062639687257936,1,4.0,15,6.234224690957615
3350.0,750.0,0,0,0,0,0,0,0,0,0,40.77365,-73.9473,1,5.618900247173836,0.0023922304971909576,0,2.0,18,5.525733726412748
4995.0,1000.0,1,1,0,1,0,0,0,1,0,40.71701,-74.01045,1,0.6408566057030155,0.003056195177083433,1,2.0,14,6.05449612226786
5900.0,1000.0,1,1,0,1,0,0,0,1,0,40.71701,-74.01045,1,0.6408566057030155,0.003056195177083433,1,3.0,14,6.05449612226786
6950.0,1100.0,1,1,0,1,0,0,0,1,0,40.71701,-74.01045,1,0.6408566057030155,0.003056195177083433,1,6.0,14,6.05449612226786
2185.0,651.0,0,1,0,1,0,0,0,1,0,40.8153,-73.9359,1,8.386869824116465,0.0019423972305330805,1,1.0,21,5.567965114862571
2595.5,900.0,0,1,0,1,0,0,0,1,0,40.8153,-73.9359,1,8.386869824116465,0.0019423972305330805,1,4.0,21,5.567965114862571
2925.0,1100.0,0,1,0,1,0,0,0,1,0,40.8153,-73.9359,1,8.386869824116465,0.0019423972305330805,1,6.0,21,5.567965114862571
1745.0,377.5,0,1,0,1,0,0,0,1,0,40.8153,-73.9359,1,8.386869824116465,0.0019423972305330805,1,0.0,21,5.567965114862571
1500.0,250.0,0,0,0,0,0,0,0,0,0,40.82841,-73.94756,1,8.958271184721182,0.005409247193765489,0,0.0,17,3.989789249736412
4750.0,1005.0,1,1,0,1,0,0,0,1,0,40.75985,-73.98743,0,3.792354106362179,0.012147935807744042,0,1.5,20,6.090797438488747
3850.0,850.0,1,1,0,1,0,0,0,0,1,40.77879,-73.94733,0,5.909458467243196,0.003972882065697877,1,1.0,2,5.398991604439888
4000.0,600.0,0,0,0,0,0,0,0,0,0,40.72184,-73.98156,0,1.7872467703958166,0.008590933040625939,0,2.0,0,7.085721686458079
3970.0,600.0,0,0,0,0,0,0,0,0,0,40.72184,-73.98156,0,1.7872467703958166,0.008590933040625939,0,2.0,0,7.085721686458079
5395.0,1200.0,0,0,0,1,0,0,0,1,0,40.74295,-73.97847,1,2.945222871786291,0.006504486172754118,0,6.0,1,6.153746084609801
3800.0,690.0,0,0,1,0,0,0,0,0,0,40.73029,-74.00494,1,1.5821224946760715,0.006211276936920896,1,1.0,9,6.1568159803057805
2580.0,247.5,1,1,0,1,0,0,1,1,0,40.75511,-73.98106,0,3.6105725896956007,0.014674411138248545,0,0.0,15,6.234224690957615
3250.0,500.0,0,0,1,0,0,0,0,0,0,40.74096,-73.97892,1,2.8189736048740253,0.0064006132068394695,1,1.0,1,6.153746084609801
3038.0,600.0,0,0,1,0,0,0,0,0,0,40.74096,-73.97892,1,2.8189736048740253,0.0064006132068394695,1,1.0,1,6.153746084609801
2995.0,650.0,0,0,0,1,0,0,0,0,0,40.74477,-73.98163,0,2.963119532414535,0.0099534919903858,1,2.0,1,6.153746084609801
4495.0,950.0,0,0,0,0,0,0,0,0,0,40.73084,-73.98238,0,2.160014821726308,0.008798048377502213,0,6.0,3,6.297420083875914
2650.0,350.0,0,1,0,0,0,0,0,0,0,40.78343,-73.97339,0,5.572972638618139,0.011021482156839683,1,0.0,10,5.562234705468798
4000.0,650.0,0,1,0,0,0,0,0,0,0,40.78343,-73.97339,0,5.572972638618139,0.011021482156839683,1,1.0,10,5.562234705468798
3300.0,650.0,0,1,0,0,0,0,0,0,0,40.78343,-73.97339,0,5.572972638618139,0.011021482156839683,1,1.0,10,5.562234705468798
2800.0,500.0,0,1,0,0,0,0,0,0,0,40.78343,-73.97339,0,5.572972638618139,0.011021482156839683,1,1.0,10,5.562234705468798
2800.0,500.0,0,1,0,0,0,0,0,0,0,40.78343,-73.97339,0,5.572972638618139,0.011021482156839683,1,1.0,10,5.562234705468798
4100.0,400.0,1,0,1,0,0,0,0,0,0,40.72441,-73.98379,1,1.7987348795039386,0.011371805705174784,1,9.0,0,7.085721686458079
2400.0,976.0,0,0,0,1,0,0,0,1,0,40.82459,-73.94359,0,8.793414223566376,0.009285154355323974,0,4.0,17,3.989789249736412
3700.0,1264.0,0,0,0,1,0,0,0,1,0,40.82459,-73.94359,0,8.793414223566376,0.009285154355323974,0,9.0,17,3.989789249736412
3000.0,760.0,0,1,1,0,0,0,0,1,0,40.79901,-73.94127,1,7.264597704056146,0.009591711678912531,1,3.0,16,4.574623257659345
3300.0,800.0,0,1,1,0,0,0,0,1,0,40.79901,-73.94127,1,7.264597704056146,0.009591711678912531,1,6.0,16,4.574623257659345
2400.0,500.0,0,1,1,0,0,0,0,1,0,40.79901,-73.94127,1,7.264597704056146,0.009591711678912531,1,2.0,16,4.574623257659345
2095.0,900.0,0,0,0,0,0,0,1,0,0,40.84363,-73.93489,0,10.181974391050144,0.00402955109281989,1,3.0,5,3.3172539744352445
4800.0,750.0,0,1,1,0,0,0,0,0,0,40.77423,-73.94863,0,5.611159235253234,0.0036970641357761346,1,2.0,18,5.525733726412748
4800.0,750.0,0,1,1,0,0,0,0,0,0,40.77423,-73.94863,0,5.611159235253234,0.0036970641357761346,1,2.0,18,5.525733726412748
4495.0,600.0,0,0,1,0,0,0,0,0,0,40.73303,-74.00548,0,1.76472775696865,0.005267583902316292,0,1.0,9,6.1568159803057805
5105.0,997.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,4.0,1,6.153746084609801
5470.0,997.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,4.0,1,6.153746084609801
3895.0,672.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,1.0,1,6.153746084609801
6315.0,1046.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,4.0,1,6.153746084609801
3550.0,497.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,0.0,1,6.153746084609801
4235.0,691.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,1.0,1,6.153746084609801
4205.0,672.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,1.0,1,6.153746084609801
7500.0,1194.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,9.0,1,6.153746084609801
6912.0,1304.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,4.0,1,6.153746084609801
3500.0,497.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,0.0,1,6.153746084609801
5075.0,1046.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,4.0,1,6.153746084609801
4070.0,672.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,1.0,1,6.153746084609801
5810.0,1028.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,9.0,1,6.153746084609801
4055.0,672.0,1,1,0,0,1,0,0,1,0,40.7375,-73.9737,1,2.8063576196061915,0.0010965527549956903,1,1.0,1,6.153746084609801
4995.0,950.0,1,0,0,1,0,0,0,1,0,40.72971,-74.00306,0,1.563149360634808,0.008135742628226,1,1.0,9,6.1568159803057805
1950.0,550.0,1,0,1,0,0,0,0,0,0,40.87135,-73.91506,1,12.350966297179175,0.0029672273945937156,0,1.0,19,2.8581401087904084
3840.0,468.0,1,1,1,0,0,1,1,1,1,40.77426,-73.99032,1,4.7122702306931945,0.002119299054643633,1,0.0,13,6.7241766082507235
4120.0,470.0,1,1,1,0,0,1,1,1,1,40.77426,-73.99032,1,4.7122702306931945,0.002119299054643633,1,0.0,13,6.7241766082507235
4846.0,682.0,1,1,1,0,0,1,1,1,1,40.77426,-73.99032,1,4.7122702306931945,0.002119299054643633,1,1.0,13,6.7241766082507235
4765.0,589.0,1,1,1,0,0,1,1,1,1,40.77426,-73.99032,1,4.7122702306931945,0.002119299054643633,1,1.0,13,6.7241766082507235
5305.0,776.0,1,1,1,0,0,1,1,1,1,40.77426,-73.99032,1,4.7122702306931945,0.002119299054643633,1,1.0,13,6.7241766082507235
9990.0,1317.0,1,1,1,0,0,1,1,1,1,40.77426,-73.99032,1,4.7122702306931945,0.002119299054643633,1,9.0,13,6.7241766082507235
4540.0,589.0,1,1,1,0,0,1,1,1,1,40.77426,-73.99032,1,4.7122702306931945,0.002119299054643633,1,1.0,13,6.7241766082507235
4875.0,624.0,1,1,1,0,0,1,1,1,1,40.77426,-73.99032,1,4.7122702306931945,0.002119299054643633,1,1.0,13,6.7241766082507235
5400.0,941.0,1,0,1,1,0,1,0,0,0,40.75495,-73.9681,0,3.936081569101209,0.004682197985390965,0,1.5,4,5.1333473747239795
1695.0,600.0,0,0,0,0,0,0,0,0,0,40.79213,-73.93856,0,6.93176319254539,0.002814009729876684,1,2.0,16,4.574623257659345
9500.0,1350.0,1,1,1,1,0,1,1,0,1,40.76555,-73.96894,0,4.540354344621199,0.0124268165347797,1,4.0,7,7.067927784540864
5995.0,1100.0,1,1,0,1,0,1,1,1,0,40.78298,-73.95694,1,5.898383389345152,0.013139345132891153,0,1.0,2,5.398991604439888
4495.0,750.0,0,0,0,1,0,0,0,0,0,40.77082,-73.9495,1,5.393041665823364,0.0019513090845043914,1,3.0,18,5.525733726412748
5025.0,752.0,1,1,0,1,0,1,1,1,0,40.73944,-73.98748,1,2.49190342549563,0.013392061303996908,1,1.0,3,6.297420083875914
3790.0,850.0,0,0,0,0,0,0,0,0,0,40.78686,-73.97153,1,5.82899701751746,0.010565101628622715,1,4.0,10,5.562234705468798
5070.0,1000.0,0,1,1,1,0,0,0,0,0,40.77557,-73.95489,1,5.508189470423143,0.009132424529541964,0,6.0,18,5.525733726412748
2950.0,450.0,0,0,0,0,0,0,0,0,0,40.77639,-73.95169,1,5.64552122998549,0.0073596174955817,1,2.0,18,5.525733726412748
2300.0,500.0,0,0,1,0,0,0,0,0,0,40.81852,-73.94478,1,8.384440879444922,0.010875061283803186,0,1.0,17,3.989789249736412
2175.0,200.0,1,0,1,0,1,0,0,0,0,40.72632,-73.98469,1,1.8517182214984014,0.012320365444307348,1,0.0,0,7.085721686458079
2300.0,200.0,1,0,1,0,1,0,0,0,0,40.72632,-73.98469,1,1.8517182214984014,0.012320365444307348,1,0.0,0,7.085721686458079
3395.0,750.0,0,0,0,1,0,0,0,1,0,40.74174,-73.97884,0,2.8654197513257738,0.006627639378940683,0,2.0,1,6.153746084609801
8000.0,1675.0,0,1,1,0,0,0,0,0,0,40.74619,-74.00325,1,2.6814166986580337,0.005633913228153027,0,4.0,9,6.1568159803057805
2550.0,500.0,0,0,0,1,0,0,0,1,0,40.75959,-73.98896,0,3.750813247331853,0.011033036705787825,1,1.0,20,6.090797438488747
3895.0,750.0,0,0,0,1,0,0,0,1,0,40.78538,-73.97725,0,5.634551128987429,0.006739077655675058,0,3.0,10,5.562234705468798
2400.0,900.0,0,0,0,1,0,0,0,0,0,40.8684,-73.92355,1,11.989932123680601,0.005206974058435859,0,2.0,19,2.8581401087904084
