rent,beds,baths,sqft,date_available,date_scraped,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,income_restrictions,latitude,longitude,zipcode,dishwasher,dist_seattle,dist_transit,neighborhood,pets_allowed,zipcode_id _0.0,zipcode_id _1.0,zipcode_id _2.0,zipcode_id _3.0,zipcode_id _4.0,zipcode_id _5.0
6.9782137426306985,0,0.0,5.746203190540153,2022-04-08,2022-04-01,0,0,0,1,0,0,0,0,0,0,0,47.60589,-122.32768,98104,1.0,0.3721153663249479,0.0996349417554314,First Hill,1,0,0,0,0,0,1
6.93537044601511,0,0.0,5.4638318050256105,2022-04-22,2022-04-01,0,0,0,1,0,0,0,0,0,0,0,47.60589,-122.32768,98104,1.0,0.3721153663249479,0.0996349417554314,First Hill,1,0,0,0,0,0,1
7.134093721192866,0,0.0,5.752572638825633,2022-05-29,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,47.60589,-122.32768,98104,1.0,0.3721153663249479,0.0996349417554314,First Hill,1,0,0,0,0,0,1
6.960347729101308,0,0.0,5.4638318050256105,2022-04-22,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,47.60589,-122.32768,98104,1.0,0.3721153663249479,0.0996349417554314,First Hill,1,0,0,0,0,0,1
6.93537044601511,0,0.0,5.572154032177765,2022-04-22,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,47.60589,-122.32768,98104,1.0,0.3721153663249479,0.0996349417554314,First Hill,1,0,0,0,0,0,1
7.085901464365611,0,0.0,5.746203190540153,2022-05-11,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,47.60589,-122.32768,98104,1.0,0.3721153663249479,0.0996349417554314,First Hill,1,0,0,0,0,0,1
7.0431599159883405,0,0.0,5.308267697401205,2022-04-10,2022-04-10,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
7.089243155027514,0,0.0,5.209486152841421,2022-04-01,2022-04-01,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
7.055312843339752,0,0.0,5.209486152841421,2022-04-10,2022-04-10,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
7.016609683894219,0,0.0,5.303304908059076,2022-04-10,2022-04-10,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
7.089243155027514,0,0.0,5.459585514144159,2022-04-01,2022-04-01,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
6.980075940561763,0,0.0,5.4116460518550396,2022-05-01,2022-04-01,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
7.002155954403621,0,0.0,5.4116460518550396,2022-04-30,2022-04-01,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
6.98933526597456,0,0.0,5.351858133476067,2022-04-25,2022-04-10,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
6.652863029353347,0,0.0,5.4116460518550396,2022-04-30,2022-04-10,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
6.98933526597456,0,0.0,5.4116460518550396,2022-04-10,2022-04-10,1,0,1,0,0,1,0,1,1,1,0,47.69086,-122.30628,98115,1.0,6.149355705775471,0.0518812310257078,Wedgwood,1,0,0,0,1,0,0
7.150701457592526,0,0.0,5.568344503761097,2022-07-07,2022-04-10,0,0,0,1,0,1,1,0,1,0,1,47.67751,-122.31845,98115,0.0,5.13743891935156,0.0813751759653578,Roosevelt,1,0,0,0,1,0,0
7.1731917424865985,0,0.0,5.594711379601839,2022-04-10,2022-04-10,0,0,0,1,0,1,1,0,1,0,1,47.67751,-122.31845,98115,0.0,5.13743891935156,0.0813751759653578,Roosevelt,1,0,0,0,1,0,0
7.29641326877392,0,0.0,5.82600010738045,2022-04-01,2022-04-01,0,0,0,1,0,1,1,0,1,0,1,47.67751,-122.31845,98115,0.0,5.13743891935156,0.0813751759653578,Roosevelt,1,0,0,0,1,0,0
7.362010551259734,0,0.0,6.113682179832232,2022-06-03,2022-04-01,0,0,0,1,0,1,1,0,1,0,1,47.67751,-122.31845,98115,0.0,5.13743891935156,0.0813751759653578,Roosevelt,1,0,0,0,1,0,0
7.002155954403621,0,0.0,5.25227342804663,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,0,47.61795,-122.30226,98122,0.0,1.810188329872614,0.077262537962435,Mann,1,0,0,0,0,0,1
7.002155954403621,0,0.0,5.25227342804663,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,0,47.61795,-122.30226,98122,0.0,1.810188329872614,0.077262537962435,Mann,1,0,0,0,0,0,1
7.046647277848756,0,0.0,5.25227342804663,2022-04-10,2022-04-10,0,0,0,1,0,1,0,0,1,0,0,47.61795,-122.30226,98122,0.0,1.810188329872614,0.077262537962435,Mann,1,0,0,0,0,0,1
7.174724309836376,1,1.0,6.493753839851686,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,1,0,1,47.50885,-122.35052,98146,0.0,6.6139857224884215,0.1616469330320981,,1,0,0,1,0,0,0
7.174724309836376,1,1.0,6.493753839851686,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,1,0,1,47.50885,-122.35052,98146,0.0,6.6139857224884215,0.1616469330320981,,1,0,0,1,0,0,0
7.174724309836376,1,1.0,6.493753839851686,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,1,0,1,47.50885,-122.35052,98146,0.0,6.6139857224884215,0.1616469330320981,,1,0,0,1,0,0,0
7.1770187659099,1,1.0,6.274762021241939,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.1098794630722715,0,0.0,6.042632833682381,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.3537223303996315,2,2.0,6.405228458030842,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.1098794630722715,0,0.0,6.042632833682381,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.3537223303996315,2,2.0,6.736966958001855,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
