rent,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,income_restrictions,dishwasher,dist_seattle,dist_transit,cluster_rent_per_sqft,beds_times_baths,pets_allowed
6.856461984594587,5.429345628954441,1,1,1,0,0,1,0,0,0,1,0,1.0,1.262859345226376,0.1383273114149118,3.708731883390012,0.0,1
6.856461984594587,5.429345628954441,1,1,1,0,0,1,0,0,0,1,0,1.0,1.262859345226376,0.1383273114149118,3.708731883390012,0.0,1
6.620073206530356,4.867534450455582,1,0,1,0,0,0,0,1,0,0,0,1.0,0.72548454952965,0.0578914199477617,3.362662166297722,0.0,0
7.094234845924755,5.204006687076795,0,0,0,1,0,1,1,0,1,0,1,0.0,1.0492818656678258,0.0368342077991322,4.073024469637499,0.0,0
7.1891677384203225,5.402677381872279,0,0,0,1,0,1,1,0,1,0,1,0.0,1.0492818656678258,0.0368342077991322,4.073024469637499,0.0,0
7.374629015218945,5.662960480135946,0,0,0,1,0,1,1,0,1,0,1,0.0,1.0492818656678258,0.0368342077991322,4.073024469637499,0.0,0
6.932447891572509,5.123963979403259,0,0,0,1,0,1,1,0,1,0,1,0.0,1.0492818656678258,0.0368342077991322,4.073024469637499,0.0,0
7.003065458786462,5.545177444479562,0,0,0,1,0,1,1,0,1,0,1,0.0,1.0492818656678258,0.0368342077991322,4.073024469637499,0.0,0
7.2078598714324755,5.579729825986222,1,1,0,1,0,1,1,0,1,1,0,0.0,4.830720429385861,0.0410142475275613,3.716994020541239,0.0,0
7.1891677384203225,5.5053315359323625,1,1,0,1,0,1,1,0,1,1,0,0.0,4.830720429385861,0.0410142475275613,3.716994020541239,0.0,0
7.170119543449628,5.337538079701318,1,1,0,1,0,1,1,0,1,1,0,0.0,4.830720429385861,0.0410142475275613,3.716994020541239,0.0,0
7.003065458786462,5.1298987149230735,1,1,0,1,0,1,1,0,1,1,0,0.0,4.830720429385861,0.0410142475275613,3.716994020541239,0.0,0
7.313220387090301,5.713732805509369,1,1,0,1,0,1,1,0,1,1,0,0.0,4.830720429385861,0.0410142475275613,3.716994020541239,0.0,0
6.963189985870238,5.4510384535657,0,0,0,1,0,0,0,0,0,0,0,1.0,0.3721153663249479,0.0996349417554314,3.3513961476920207,0.0,1
6.953684210870537,5.4510384535657,0,0,0,1,0,0,0,0,0,0,0,1.0,0.3721153663249479,0.0996349417554314,3.3513961476920207,0.0,1
6.9782137426306985,5.746203190540153,0,0,0,1,0,0,0,0,0,0,0,1.0,0.3721153663249479,0.0996349417554314,3.3513961476920207,0.0,1
6.93537044601511,5.4638318050256105,0,0,0,1,0,0,0,0,0,0,0,1.0,0.3721153663249479,0.0996349417554314,3.3513961476920207,0.0,1
7.134093721192866,5.752572638825633,0,0,0,1,0,0,0,0,0,0,0,1.0,0.3721153663249479,0.0996349417554314,3.3513961476920207,0.0,1
6.960347729101308,5.4638318050256105,0,0,0,1,0,0,0,0,0,0,0,1.0,0.3721153663249479,0.0996349417554314,3.3513961476920207,0.0,1
6.93537044601511,5.572154032177765,0,0,0,1,0,0,0,0,0,0,0,1.0,0.3721153663249479,0.0996349417554314,3.3513961476920207,0.0,1
7.085901464365611,5.746203190540153,0,0,0,1,0,0,0,0,0,0,0,1.0,0.3721153663249479,0.0996349417554314,3.3513961476920207,0.0,1
7.0431599159883405,5.308267697401205,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
7.089243155027514,5.209486152841421,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
7.055312843339752,5.209486152841421,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
7.016609683894219,5.303304908059076,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
7.089243155027514,5.459585514144159,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
6.980075940561763,5.4116460518550396,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
7.002155954403621,5.4116460518550396,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
6.98933526597456,5.351858133476067,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
6.652863029353347,5.4116460518550396,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
6.98933526597456,5.4116460518550396,1,0,1,0,0,1,0,1,1,1,0,1.0,6.149355705775471,0.0518812310257078,3.716994020541239,0.0,1
7.150701457592526,5.568344503761097,0,0,0,1,0,1,1,0,1,0,1,0.0,5.13743891935156,0.0813751759653578,3.716994020541239,0.0,1
7.1731917424865985,5.594711379601839,0,0,0,1,0,1,1,0,1,0,1,0.0,5.13743891935156,0.0813751759653578,3.716994020541239,0.0,1
7.29641326877392,5.82600010738045,0,0,0,1,0,1,1,0,1,0,1,0.0,5.13743891935156,0.0813751759653578,3.716994020541239,0.0,1
7.362010551259734,6.113682179832232,0,0,0,1,0,1,1,0,1,0,1,0.0,5.13743891935156,0.0813751759653578,3.716994020541239,0.0,1
7.002155954403621,5.25227342804663,0,0,0,1,0,1,0,0,1,0,0,0.0,1.810188329872614,0.077262537962435,3.5480953053568864,0.0,1
7.002155954403621,5.25227342804663,0,0,0,1,0,1,0,0,1,0,0,0.0,1.810188329872614,0.077262537962435,3.5480953053568864,0.0,1
7.046647277848756,5.25227342804663,0,0,0,1,0,1,0,0,1,0,0,0.0,1.810188329872614,0.077262537962435,3.5480953053568864,0.0,1
7.174724309836376,6.493753839851686,0,0,0,1,0,0,0,0,1,0,1,0.0,6.6139857224884215,0.1616469330320981,2.333471204465452,1.0,1
7.174724309836376,6.493753839851686,0,0,0,1,0,0,0,0,1,0,1,0.0,6.6139857224884215,0.1616469330320981,2.333471204465452,1.0,1
7.174724309836376,6.493753839851686,0,0,0,1,0,0,0,0,1,0,1,0.0,6.6139857224884215,0.1616469330320981,2.333471204465452,1.0,1
7.1770187659099,6.274762021241939,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,1.0,1
7.1098794630722715,6.042632833682381,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,0.0,1
7.3537223303996315,6.405228458030842,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.1098794630722715,6.042632833682381,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,0.0,1
7.3537223303996315,6.736966958001855,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.3537223303996315,6.7650389767805414,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.1770187659099,6.1092475827643655,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,1.0,1
7.3537223303996315,6.4692503167957724,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.3537223303996315,6.7650389767805414,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.1770187659099,6.161207321695077,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,1.0,1
7.3537223303996315,6.431331081933479,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.3537223303996315,6.656726524178391,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.3537223303996315,6.792344427470809,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.1770187659099,6.1092475827643655,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,1.0,1
7.3537223303996315,6.792344427470809,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.3537223303996315,6.431331081933479,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.1098794630722715,6.1070228877422545,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,0.0,1
7.3537223303996315,6.391917113392602,1,1,1,0,0,0,0,0,1,1,1,1.0,8.860298185014875,0.0397036840604181,2.5622452078913756,4.0,1
7.27931883541462,5.783825182329737,1,0,1,0,0,1,0,0,1,0,0,0.0,1.0232089326267475,0.0377211038769934,3.362662166297722,0.0,1
6.9865664594064265,6.263398262591624,1,0,1,0,0,0,0,0,1,0,1,1.0,8.745377932204265,0.0908020412487746,2.316093093928888,1.0,1
7.174724309836376,6.333279628139691,1,0,1,0,0,0,0,0,1,0,1,1.0,8.745377932204265,0.0908020412487746,2.316093093928888,1.0,1
7.170119543449628,5.6131281063880705,1,0,0,1,0,0,0,0,0,0,0,,0.5653470097623922,0.0453661379133542,3.362662166297722,0.0,1
7.003065458786462,5.204006687076795,1,0,0,1,0,0,0,0,0,0,0,,0.5653470097623922,0.0453661379133542,3.362662166297722,0.0,1
7.1891677384203225,5.616771097666572,0,0,1,0,0,0,0,0,0,0,0,0.0,6.528981558208693,0.2150726187759852,3.0371458886215974,0.0,1
6.932447891572509,5.41610040220442,0,0,0,0,0,1,0,0,0,0,0,0.0,6.91131775517468,0.1038170121836124,3.0371458886215974,0.0,1
7.3777589082278725,6.437751649736401,0,0,0,1,0,0,0,0,0,0,0,0.0,1.8679197884827163,0.054347384103853,3.1357488424040834,1.0,1
7.590852123688581,6.646390514847729,0,0,0,1,0,0,0,0,0,0,0,0.0,1.8679197884827163,0.054347384103853,3.1357488424040834,2.0,1
7.24422751560335,6.0867747269123065,0,0,0,1,0,0,0,0,0,0,0,0.0,1.8679197884827163,0.054347384103853,3.1357488424040834,0.0,1
6.907755278982137,5.2574953720277815,0,0,0,1,0,0,0,0,0,0,0,0.0,1.8679197884827163,0.054347384103853,3.1357488424040834,0.0,1
6.906754778648554,5.099866427824199,0,0,0,1,0,1,0,0,1,0,0,0.0,2.6519711878089343,0.045950016527586,3.4002069445103373,0.0,1
7.020190708311925,5.318119993844216,0,0,0,1,0,1,0,0,1,0,0,0.0,2.6519711878089343,0.045950016527586,3.4002069445103373,0.0,1
7.089243155027514,5.480638923341991,0,0,0,1,0,1,0,0,1,0,0,0.0,2.6519711878089343,0.045950016527586,3.4002069445103373,0.0,1
7.047517221357296,5.521460917862246,0,0,0,1,0,0,0,0,0,0,0,0.0,3.716453499772544,0.0528088948390106,3.8291626649775528,0.0,0
6.919683849847411,6.018593214496234,1,1,1,0,0,1,0,1,1,0,0,1.0,3.255741863970884,0.0142885299573113,3.8291626649775528,0.0,1
7.647308832356238,6.380122536899765,1,1,1,0,0,1,0,1,1,0,0,1.0,3.255741863970884,0.0142885299573113,3.8291626649775528,1.0,1
7.3098814858247865,5.902633333401366,1,1,1,0,0,1,0,1,1,0,0,1.0,3.255741863970884,0.0142885299573113,3.8291626649775528,0.0,1
7.3098814858247865,5.886104031450156,1,1,1,0,0,1,0,1,1,0,0,1.0,3.255741863970884,0.0142885299573113,3.8291626649775528,0.0,1
7.382746449738912,6.131226489483141,1,1,1,0,0,1,0,1,1,0,0,1.0,3.255741863970884,0.0142885299573113,3.8291626649775528,1.0,1
7.861341795599989,6.818924065275521,1,1,1,0,0,1,0,1,1,0,0,1.0,3.255741863970884,0.0142885299573113,3.8291626649775528,1.0,1
7.109062135687172,5.768320995793772,0,0,0,1,0,1,0,0,1,0,0,1.0,0.9326868531719064,0.0642606896138316,3.708731883390012,0.0,0
7.156176637480615,5.958424693029782,0,0,0,1,0,1,0,0,1,0,0,1.0,0.9326868531719064,0.0642606896138316,3.708731883390012,0.0,0
6.951772164398911,5.6240175061873385,0,0,0,1,0,1,0,0,1,0,0,1.0,0.9326868531719064,0.0642606896138316,3.708731883390012,0.0,0
6.984716320118266,5.631211781821365,0,0,0,1,0,1,0,0,1,0,0,1.0,0.9326868531719064,0.0642606896138316,3.708731883390012,0.0,0
6.932447891572509,6.2166061010848646,1,0,1,0,1,1,0,0,1,1,1,1.0,5.72118667537036,0.1129576277956812,2.333471204465452,1.0,1
7.047517221357296,6.412638948921326,1,0,1,0,1,1,0,0,1,1,1,1.0,5.72118667537036,0.1129576277956812,2.333471204465452,1.0,1
7.1308988302963465,6.512487995850418,1,0,1,0,1,1,0,0,1,1,1,1.0,5.72118667537036,0.1129576277956812,2.333471204465452,2.0,1
7.220739534296136,6.670132406403093,1,0,1,0,1,1,0,0,1,1,1,1.0,5.72118667537036,0.1129576277956812,2.333471204465452,2.0,1
7.089243155027514,5.225746673713202,1,0,0,1,0,0,0,0,1,1,1,1.0,0.4155317880647219,0.0113881441902843,3.3513961476920207,0.0,1
7.203405521083095,5.659482215759621,1,0,0,1,0,0,0,0,1,1,1,1.0,0.4155317880647219,0.0113881441902843,3.3513961476920207,1.0,1
7.1693500166706,5.697093486505405,1,0,0,1,0,0,0,0,1,1,1,1.0,0.4155317880647219,0.0113881441902843,3.3513961476920207,1.0,1
7.134093721192866,5.5093883366279774,1,0,0,1,0,0,0,0,1,1,1,1.0,0.4155317880647219,0.0113881441902843,3.3513961476920207,0.0,1
7.057897937411856,5.442417710521793,1,0,0,1,0,0,0,0,1,1,1,1.0,0.4155317880647219,0.0113881441902843,3.3513961476920207,0.0,1
7.1693500166706,5.697093486505405,1,0,0,1,0,0,0,0,1,1,1,1.0,0.4155317880647219,0.0113881441902843,3.3513961476920207,1.0,1
7.495541943884256,6.5722825426940075,1,1,1,0,0,1,0,0,1,1,0,1.0,2.974377729296264,0.0465385245128848,3.181736199416241,1.0,1
7.469654172932128,6.643789733147672,1,1,1,0,0,1,0,0,1,1,0,1.0,2.974377729296264,0.0465385245128848,3.181736199416241,1.0,1
7.359467638255621,6.476972362889683,1,1,1,0,0,1,0,0,1,1,0,1.0,2.974377729296264,0.0465385245128848,3.181736199416241,1.0,1
7.469654172932128,6.5722825426940075,1,1,1,0,0,1,0,0,1,1,0,1.0,2.974377729296264,0.0465385245128848,3.181736199416241,1.0,1
7.469654172932128,6.643789733147672,1,1,1,0,0,1,0,0,1,1,0,1.0,2.974377729296264,0.0465385245128848,3.181736199416241,1.0,1
7.469654172932128,6.643789733147672,1,1,1,0,0,1,0,0,1,1,0,1.0,2.974377729296264,0.0465385245128848,3.181736199416241,1.0,1
7.4673710669175595,6.5722825426940075,1,1,1,0,0,1,0,0,1,1,0,1.0,2.974377729296264,0.0465385245128848,3.181736199416241,1.0,1
7.166265974133638,5.564520407322694,1,0,1,0,0,1,0,1,1,0,0,0.0,5.10741703308422,0.0807982317678358,3.716994020541239,0.0,1
6.951772164398911,5.178970608915471,1,0,1,0,0,1,0,1,1,0,0,0.0,5.10741703308422,0.0807982317678358,3.716994020541239,0.0,1
7.002155954403621,5.123963979403259,0,0,0,1,0,0,0,0,0,0,0,0.0,1.5286716432410616,0.1475294645739593,3.708731883390012,0.0,1
7.130098510125578,5.802118375377063,0,0,0,1,0,0,0,0,0,0,0,0.0,1.5286716432410616,0.1475294645739593,3.708731883390012,0.0,1
7.002155954403621,5.170483995038151,0,0,0,1,0,0,0,0,0,0,0,0.0,1.5286716432410616,0.1475294645739593,3.708731883390012,0.0,1
7.1098794630722715,6.2285110035911835,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,0.0,1
7.1098794630722715,6.030685260261263,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,0.0,1
7.1770187659099,6.2766434893416445,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,1.0,1
7.1098794630722715,6.056784013228625,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,0.0,1
7.1770187659099,6.269096283706261,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,1.0,1
7.3537223303996315,6.61338421837956,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,4.0,1
7.3537223303996315,6.61338421837956,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,4.0,1
7.1770187659099,6.2766434893416445,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,1.0,1
7.1770187659099,6.2766434893416445,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,1.0,1
7.1098794630722715,6.056784013228625,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,0.0,1
7.1770187659099,6.2766434893416445,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,1.0,1
7.3537223303996315,6.61338421837956,1,1,1,0,0,0,0,1,1,1,0,1.0,0.7821992496133139,0.08713899146015,3.362662166297722,4.0,1
6.902742737158593,6.396929655216146,0,0,0,1,0,0,0,0,0,0,0,0.0,3.719157308745495,0.0458314120613335,3.8291626649775528,1.0,0
6.855408798609928,6.016157159698354,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,0.0,1
6.855408798609928,5.883322388488279,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,0.0,1
7.1098794630722715,5.983936280687191,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,0.0,1
6.855408798609928,6.016157159698354,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,0.0,1
6.855408798609928,6.016157159698354,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,0.0,1
6.855408798609928,6.016157159698354,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,0.0,1
7.1098794630722715,5.905361848054571,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,0.0,1
6.855408798609928,5.883322388488279,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,0.0,1
7.1770187659099,6.214608098422191,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,1.0,1
6.855408798609928,6.016157159698354,1,0,0,1,0,0,1,0,1,1,1,0.0,0.9578234568989598,0.0575208438305587,4.073024469637499,0.0,1
6.956545443151569,5.703782474656201,0,0,0,1,0,1,1,0,1,1,0,0.0,1.1609246508198334,0.0581455497287323,3.598750422610845,0.0,0
6.902742737158593,5.308267697401205,0,0,1,0,0,0,0,0,0,0,0,0.0,5.23719719709609,0.0465092352155562,3.716994020541239,0.0,1
6.902742737158593,5.308267697401205,0,0,1,0,0,0,0,0,0,0,0,0.0,5.23719719709609,0.0465092352155562,3.716994020541239,0.0,1
7.025538314638521,7.003065458786462,0,0,0,1,0,0,0,0,0,0,0,0.0,0.4477012756090749,0.0387133166761863,3.362662166297722,1.0,1
6.956545443151569,5.966146739123692,0,0,0,1,0,0,0,0,0,0,0,0.0,0.4477012756090749,0.0387133166761863,3.362662166297722,0.0,1
7.491645473605133,7.081708586105575,1,0,1,0,0,0,0,1,1,1,1,1.0,7.061593015024795,0.0808372033511178,2.333471204465452,9.0,1
7.491645473605133,7.260522598089852,1,0,1,0,0,0,0,1,1,1,1,1.0,7.061593015024795,0.0808372033511178,2.333471204465452,9.0,1
7.174724309836376,6.507277712385012,1,0,1,0,0,0,0,1,1,1,1,1.0,7.061593015024795,0.0808372033511178,2.333471204465452,1.0,1
7.174724309836376,6.799055862058796,1,0,1,0,0,0,0,1,1,1,1,1.0,7.061593015024795,0.0808372033511178,2.333471204465452,1.0,1
6.9985096422506015,5.703782474656201,0,0,1,0,0,0,0,0,0,0,0,0.0,7.181262323968576,0.1901763529532789,3.3475240949208867,0.0,0
7.003065458786462,5.991464547107982,0,0,0,1,0,0,0,0,0,0,0,0.0,9.649193840291565,0.0488690457971044,2.316093093928888,0.0,1
7.110696122978827,5.342334251964811,1,0,1,0,0,1,0,0,0,0,0,1.0,1.744394522359605,0.1773151842729063,3.4358834648594505,0.0,0
7.150701457592526,5.455321115357702,1,0,1,0,0,1,0,0,0,0,0,1.0,1.744394522359605,0.1773151842729063,3.4358834648594505,0.0,0
6.879870075492601,5.298317366548036,1,0,1,0,0,1,0,0,0,0,0,1.0,1.4165233098612,0.2527260176618665,4.073024469637499,0.0,0
6.956545443151569,5.298317366548036,1,0,1,0,0,0,0,0,0,0,0,1.0,5.218108541755373,0.1655331356042907,3.4846800648790897,1.0,1
7.088408778675395,5.645446897643238,1,0,0,1,0,1,0,0,1,0,0,0.0,5.367609046258646,0.0514941304111096,3.0227606367584765,0.0,1
7.166265974133638,5.634789603169249,1,0,0,1,0,1,0,0,1,0,0,0.0,5.367609046258646,0.0514941304111096,3.0227606367584765,0.0,1
7.166265974133638,5.638354669333745,1,0,0,1,0,1,0,0,1,0,0,0.0,5.367609046258646,0.0514941304111096,3.0227606367584765,0.0,1
7.4377951216719325,5.752572638825633,1,0,0,1,0,1,0,0,1,0,0,0.0,5.367609046258646,0.0514941304111096,3.0227606367584765,0.0,1
7.4949862339505335,5.799092654460526,1,0,0,1,0,1,0,0,1,0,0,0.0,5.367609046258646,0.0514941304111096,3.0227606367584765,0.0,1
