rent,beds,baths,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,roof,concierge,pool,elevator,garage,borough,dishwasher,dist_transit,dist_midtown,pets_allowed,cluster_0.0,cluster_1.0,cluster_2.0,cluster_3.0,cluster_4.0,cluster_5.0,cluster_6.0,cluster_7.0,cluster_8.0,cluster_9.0,cluster_16.0
7.783224016336037,1,1.0,6.244166900663736,0,1,1,0,0,0,0,0,0,Manhattan,1,0.11991496117349952,6.7573722937139555,0,0,0,0,0,1,0,0,0,0,0,0
8.160518247477505,2,2.0,6.1092475827643655,0,0,0,0,0,0,0,0,0,Manhattan,0,0.08976806715859856,0.5181282043999039,0,0,0,0,0,0,0,1,0,0,0,0
8.411832675758411,1,1.0,6.586171654854675,1,0,0,1,0,1,0,0,1,Manhattan,0,0.17909445230146417,3.429771197096148,1,0,0,0,0,0,1,0,0,0,0,0
7.1693500166706,0,0.0,5.375278407684165,0,1,0,1,0,0,0,0,0,Manhattan,0,0.08605969338379581,2.1456381025292472,0,0,0,0,0,0,0,0,1,0,0,0
7.130098510125578,0,0.0,5.3981627015177525,0,1,0,1,0,0,0,0,0,Manhattan,0,0.08605969338379581,2.1456381025292472,0,0,0,0,0,0,0,0,1,0,0,0
7.312553498102598,0,0.0,5.700443573390687,0,1,0,1,0,0,0,0,0,Manhattan,0,0.08605969338379581,2.1456381025292472,0,0,0,0,0,0,0,0,1,0,0,0
7.089243155027514,0,0.0,5.10594547390058,0,1,0,1,0,0,0,0,0,Manhattan,0,0.08605969338379581,2.1456381025292472,0,0,0,0,0,0,0,0,1,0,0,0
7.089243155027514,0,0.0,5.153291594497779,0,1,0,1,0,0,0,0,0,Manhattan,0,0.08605969338379581,2.1456381025292472,0,0,0,0,0,0,0,0,1,0,0,0
7.089243155027514,0,0.0,5.170483995038151,0,1,0,1,0,0,0,0,0,Manhattan,0,0.08605969338379581,2.1456381025292472,0,0,0,0,0,0,0,0,1,0,0,0
7.511524648390866,0,0.0,5.983936280687191,0,1,0,1,0,0,0,0,0,Manhattan,0,0.08605969338379581,2.1456381025292472,0,0,0,0,0,0,0,0,1,0,0,0
7.549082710812286,0,0.0,5.648974238161206,0,1,0,1,0,0,0,0,0,Manhattan,0,0.08605969338379581,2.1456381025292472,0,0,0,0,0,0,0,0,1,0,0,0
7.695757990554761,0,0.0,6.144185634125646,0,1,0,1,0,0,0,0,0,Manhattan,0,0.08605969338379581,2.1456381025292472,0,0,0,0,0,0,0,0,1,0,0,0
8.070906088787819,0,1.0,6.214608098422191,0,1,0,1,0,1,0,1,0,Manhattan,1,0.028517598516854672,1.0444294068065079,0,0,0,1,0,0,0,0,0,0,0,0
8.070906088787819,0,1.0,6.214608098422191,0,1,0,1,0,1,0,1,0,Manhattan,1,0.028517598516854672,1.0444294068065079,0,0,0,1,0,0,0,0,0,0,0,0
8.536995818712418,1,1.0,6.476972362889683,0,1,1,0,0,0,0,0,1,Manhattan,1,0.42759537599900427,0.8436419898145224,1,0,0,1,0,0,0,0,0,0,0,0
8.174702882469461,1,1.0,6.907755278982137,0,1,0,1,0,0,0,1,0,Manhattan,1,0.1019077825456972,2.8959229234020736,1,0,0,0,0,0,0,0,0,1,0,0
7.83399634170946,2,2.0,6.51471269087253,1,0,1,0,0,0,0,1,0,Manhattan,1,0.09261611122822526,4.3318340228359995,1,0,0,0,0,1,0,0,0,0,0,0
8.197538739721184,1,1.0,6.687108607866515,0,1,1,0,1,0,1,1,0,Manhattan,1,0.05806295006878325,4.512902698935004,1,0,1,0,0,0,0,0,0,0,0,0
8.612503371220562,2,2.0,6.860663671448287,0,1,1,0,1,0,1,1,0,Manhattan,1,0.05806295006878325,4.512902698935004,1,0,1,0,0,0,0,0,0,0,0,0
7.9724660159745655,0,0.0,6.16541785423142,0,1,1,0,1,0,1,1,0,Manhattan,1,0.05806295006878325,4.512902698935004,1,0,1,0,0,0,0,0,0,0,0,0
8.101980731853192,0,0.0,6.423246963533519,0,1,1,0,1,0,1,1,0,Manhattan,1,0.05806295006878325,4.512902698935004,1,0,1,0,0,0,0,0,0,0,0,0
8.517193191416238,2,2.0,6.894670039433482,0,1,1,0,1,0,1,1,0,Manhattan,1,0.05806295006878325,4.512902698935004,1,0,1,0,0,0,0,0,0,0,0,0
8.411832675758411,1,1.0,6.565264970035361,0,1,1,0,1,0,1,1,0,Manhattan,1,0.05806295006878325,4.512902698935004,1,0,1,0,0,0,0,0,0,0,0,0
8.144679183447758,0,0.0,6.295266001439646,0,1,1,0,1,0,1,1,0,Manhattan,1,0.05806295006878325,4.512902698935004,1,0,1,0,0,0,0,0,0,0,0,0
8.187299270155147,1,1.0,6.522092798170152,0,1,1,0,1,0,1,1,0,Manhattan,1,0.05806295006878325,4.512902698935004,1,0,1,0,0,0,0,0,0,0,0,0
8.159946655578548,0,0.0,6.684611727667927,0,1,1,0,1,0,1,1,0,Manhattan,1,0.05806295006878325,4.512902698935004,1,0,1,0,0,0,0,0,0,0,0,0
8.101677747454572,2,1.0,6.476972362889683,0,0,1,0,0,0,0,0,0,Manhattan,1,0.24326623156705443,0.9822388584050399,1,0,0,0,0,0,0,0,1,0,0,0
7.346655163176539,0,0.0,4.948759890378168,0,1,1,0,0,0,1,0,0,Manhattan,1,0.11677380989487748,5.503816285948047,0,0,0,0,0,1,0,0,0,0,0,0
8.698681067461614,3,1.0,6.907755278982137,0,1,0,0,0,0,0,0,0,Manhattan,1,0.03381633616832917,2.8556345592438164,1,0,0,0,0,0,1,0,0,0,0,0
8.846496938558838,3,2.0,7.170119543449628,0,1,0,0,0,0,0,0,0,Manhattan,1,0.03381633616832917,2.8556345592438164,1,0,0,0,0,0,1,0,0,0,0,0
8.852950887099581,4,2.0,7.2078598714324755,0,1,0,0,0,0,0,0,0,Manhattan,1,0.03381633616832917,2.8556345592438164,1,0,0,0,0,0,1,0,0,0,0,0
8.852950887099581,2,2.0,7.2078598714324755,0,1,0,0,0,0,0,0,0,Manhattan,1,0.03381633616832917,2.8556345592438164,1,0,0,0,0,0,1,0,0,0,0,0
8.507142855562735,2,1.0,6.907755278982137,0,1,0,0,0,0,0,0,0,Manhattan,1,0.03381633616832917,2.8556345592438164,1,0,0,0,0,0,1,0,0,0,0,0
8.922658299524402,0,1.0,6.163314804034641,1,1,1,0,0,1,1,1,0,Manhattan,1,0.029150533630792914,0.2816495930327794,1,0,0,0,1,0,0,0,0,0,0,0
7.899153483343097,1,1.0,6.476972362889683,0,0,0,0,0,0,0,0,0,Manhattan,0,0.21943249331898299,1.6941635399094832,1,0,0,0,0,0,0,0,1,0,0,0
8.574518258035507,3,2.0,6.907755278982137,0,0,1,0,0,0,0,0,0,Manhattan,1,0.07435439238497549,2.3411694681598614,1,0,0,0,0,0,0,0,1,0,0,0
8.294049640102028,2,1.0,6.551080335043404,1,1,0,1,0,1,0,1,0,Manhattan,1,0.1102892242257324,0.5941814011883084,1,0,0,0,0,0,0,1,0,0,0,0
8.366370301681654,2,1.0,6.551080335043404,1,1,0,1,0,0,0,1,0,Manhattan,1,0.16374162608327783,0.6952612488149286,1,0,0,0,0,0,0,1,0,0,0,0
8.294049640102028,2,1.0,6.396929655216146,1,1,0,1,0,0,0,1,0,Manhattan,1,0.16374162608327783,0.6952612488149286,1,0,0,0,0,0,0,1,0,0,0,0
8.97335141383992,3,2.5,7.600902459542082,0,0,0,0,0,0,0,0,0,Manhattan,0,0.1542906860523622,1.9988094126451252,0,0,0,1,0,0,0,0,0,0,0,0
8.06054004653864,3,3.0,6.163314804034641,1,0,1,0,0,0,0,0,0,Manhattan,1,0.1847420763719614,1.2801750240309866,1,0,0,0,0,0,0,0,1,0,0,0
8.388222810119277,1,1.0,6.907755278982137,0,1,1,0,0,0,0,0,0,Manhattan,1,0.09511041679333625,2.090773492161731,1,0,0,0,0,0,0,0,1,0,0,0
8.49596955496461,3,2.0,6.856461984594587,0,0,0,1,0,0,0,0,0,Manhattan,0,0.03146476657205337,1.060917815945663,1,0,0,0,0,0,0,1,0,0,0,0
8.410720946905721,2,1.0,6.709304340258298,0,1,1,0,0,0,0,0,0,Manhattan,1,0.3125359938160615,0.9649784383736206,1,0,0,0,0,0,0,1,0,0,0,0
7.928406026180535,2,1.0,6.698268054115413,1,0,0,1,1,0,0,1,1,Manhattan,1,0.20966928860249387,5.1179232074023195,1,0,0,0,0,1,0,0,0,0,0,0
8.107720061910534,2,1.0,6.551080335043404,1,1,0,1,0,1,0,1,0,Manhattan,1,0.3187650219725827,2.369692363173481,1,0,1,0,0,0,0,0,0,0,0,0
7.989560449333865,0,1.0,6.214608098422191,1,1,0,1,0,1,0,1,0,Manhattan,1,0.3187650219725827,2.369692363173481,1,0,1,0,0,0,0,0,0,0,0,0
8.202482446576537,1,1.0,6.551080335043404,1,1,0,1,0,0,0,1,0,Manhattan,0,0.04552097241310828,1.069446524736572,0,0,0,1,0,0,0,0,0,0,0,0
8.216088098632316,1,1.0,6.802394763324311,0,0,1,0,0,0,0,0,0,Manhattan,0,0.3942498286557104,0.9307101883835817,1,0,0,0,0,0,0,1,0,0,0,0
8.229511118964457,1,1.0,6.907755278982137,0,0,1,0,0,0,0,0,0,Manhattan,1,0.0425490119168298,1.1673085728264478,1,0,0,0,1,0,0,0,0,0,0,0
7.861341795599989,3,1.0,6.802394763324311,0,0,1,0,0,0,0,0,0,Manhattan,0,0.16918452576891324,3.7550863888670243,0,0,1,0,0,0,0,0,0,0,0,0
7.90100705199242,3,1.0,6.907755278982137,0,0,1,0,0,0,0,0,0,Manhattan,0,0.16918452576891324,3.7550863888670243,0,0,1,0,0,0,0,0,0,0,0,0
8.366370301681654,4,1.0,6.684611727667927,0,0,0,0,0,0,0,0,0,Manhattan,0,0.059504127547224464,2.941425405936271,1,0,0,0,0,0,0,0,0,1,0,0
