rent,beds,baths,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,roof,concierge,pool,elevator,garage,borough,dishwasher,dist_waterfront,pets_allowed,cluster_0.0,cluster_1.0,cluster_2.0,cluster_3.0,cluster_4.0,cluster_5.0,cluster_6.0,cluster_7.0,cluster_8.0,cluster_9.0,cluster_16.0
7.560080465021827,3,3.0,6.684611727667927,1,0,1,0,0,0,0,0,0,Manhattan,1,4.122486304709529,0,1,0,0,0,0,0,0,0,0,0,0
7.822044008185619,2,1.0,6.745236349484363,0,0,0,0,0,0,0,0,0,Manhattan,0,2.787292123757612,1,0,0,0,0,1,0,0,0,0,0,0
8.389359819906353,1,2.0,6.78332520060396,0,0,0,1,0,0,0,0,0,Manhattan,0,1.395059913863573,1,0,0,0,0,0,0,0,1,0,0,0
7.981049759665957,0,1.0,6.214608098422191,1,0,0,1,0,0,0,1,0,Manhattan,0,0.8179098835998786,1,0,0,0,0,0,0,1,0,0,0,0
8.039157390473237,0,1.0,6.551080335043404,1,0,0,1,0,0,0,1,0,Manhattan,0,0.8179098835998786,1,0,0,0,0,0,0,1,0,0,0,0
7.600902459542082,0,1.0,5.703782474656201,0,0,0,0,0,0,0,0,0,Manhattan,0,2.1406777474810617,1,0,0,0,0,0,0,0,0,1,0,0
7.919356190660617,1,1.0,6.214608098422191,0,0,0,0,0,0,0,0,0,Manhattan,0,2.1406777474810617,1,0,0,0,0,0,0,0,0,1,0,0
8.516192691082654,4,2.0,6.907755278982137,0,0,0,1,0,0,0,1,0,Manhattan,1,1.1846639698146506,1,0,0,0,0,0,0,1,0,0,0,0
8.25582842728183,2,2.0,7.495541943884256,0,1,1,0,0,0,0,0,0,Manhattan,1,3.234803700916063,1,0,0,0,0,1,0,0,0,0,0,0
8.160518247477505,0,1.0,6.214608098422191,0,1,0,1,0,1,0,1,0,Manhattan,1,0.709008019821882,1,0,0,0,0,0,0,1,0,0,0,0
8.83927669058535,4,2.5,7.3777589082278725,0,1,0,1,0,1,0,1,0,Manhattan,1,0.709008019821882,1,0,0,0,0,0,0,1,0,0,0,0
8.922658299524402,4,2.0,7.170119543449628,0,1,0,1,0,1,0,1,0,Manhattan,1,0.709008019821882,1,0,0,0,0,0,0,1,0,0,0,0
7.986164860332727,0,1.0,6.29156913955832,0,1,0,1,0,1,0,1,0,Manhattan,1,0.709008019821882,1,0,0,0,0,0,0,1,0,0,0,0
8.294049640102028,2,1.0,6.684611727667927,0,1,0,1,0,1,0,1,0,Manhattan,1,0.709008019821882,1,0,0,0,0,0,0,1,0,0,0,0
8.699514748210191,3,2.0,7.090076835776092,0,1,0,1,0,1,0,1,0,Manhattan,1,0.709008019821882,1,0,0,0,0,0,0,1,0,0,0,0
8.263590432617319,2,1.0,6.606650186198215,0,1,0,1,0,1,0,1,0,Manhattan,1,0.709008019821882,1,0,0,0,0,0,0,1,0,0,0,0
8.06777619577889,0,1.0,6.214608098422191,1,1,0,1,0,0,0,1,1,Manhattan,1,2.163812877333863,1,0,0,0,1,0,0,0,0,0,0,0
8.716044050161402,3,2.0,7.003065458786462,1,1,0,1,0,0,0,1,1,Manhattan,1,2.163812877333863,1,0,0,0,1,0,0,0,0,0,0,0
8.699514748210191,3,2.0,6.907755278982137,1,0,0,1,0,0,0,1,1,Manhattan,1,2.1096098639737955,1,0,0,0,1,0,0,0,0,0,0,0
9.04310445260027,4,2.0,7.170119543449628,1,0,0,1,0,0,0,1,1,Manhattan,1,2.1096098639737955,1,0,0,0,1,0,0,0,0,0,0,0
8.070906088787819,1,1.0,6.684611727667927,0,0,0,1,0,0,0,1,0,Manhattan,1,0.595181590900389,1,0,0,0,0,0,0,1,0,0,0,0
8.852950887099581,4,2.0,7.090076835776092,0,0,1,0,0,0,0,1,0,Manhattan,1,1.0207473315964646,1,0,0,0,0,0,0,0,1,0,0,0
8.101677747454572,2,1.0,6.620073206530356,0,0,0,1,0,0,0,0,0,Manhattan,0,1.0405054434060135,1,0,0,0,0,0,0,1,0,0,0,0
8.852950887099581,4,2.0,7.090076835776092,0,0,1,0,0,0,0,0,0,Manhattan,0,1.0406314795177258,0,0,0,0,0,0,0,0,1,0,0,0
8.555451903533328,3,2.0,6.907755278982137,0,0,1,0,0,0,0,0,0,Manhattan,0,1.0406314795177258,0,0,0,0,0,0,0,0,1,0,0,0
8.34283980427146,0,1.0,6.612041034833092,0,1,0,0,0,0,0,0,0,Manhattan,0,1.56988139008968,1,0,0,0,0,0,0,0,1,0,0,0
9.099408811268901,2,2.0,7.371489295214277,0,0,1,0,0,0,0,0,0,Manhattan,0,2.9657822968080287,1,0,0,0,0,0,1,0,0,0,0,0
8.185907481482324,2,1.0,6.620073206530356,0,0,0,0,0,0,0,0,0,Manhattan,1,2.1868526659118435,0,0,0,0,0,0,0,0,0,1,0,0
8.698681067461614,1,1.0,6.741700694652055,1,1,1,0,1,1,0,1,1,Manhattan,1,2.3922683070766095,1,0,0,1,0,0,0,0,0,0,0,0
8.506132244056813,1,1.0,6.546785410760524,1,1,1,0,1,1,0,1,1,Manhattan,1,2.3922683070766095,1,0,0,1,0,0,0,0,0,0,0,0
8.47886807709457,1,1.0,6.4425401664681985,1,1,1,0,1,1,0,1,1,Manhattan,1,2.3922683070766095,1,0,0,1,0,0,0,0,0,0,0,0
8.512582578858554,1,1.0,6.51025834052315,1,1,1,0,1,1,0,1,1,Manhattan,1,2.3922683070766095,1,0,0,1,0,0,0,0,0,0,0,0
8.352318548226004,1,1.0,6.244166900663736,1,1,1,0,1,1,0,1,1,Manhattan,1,2.3922683070766095,1,0,0,1,0,0,0,0,0,0,0,0
8.842315546841863,2,2.0,6.79794041297493,1,1,1,0,1,1,0,1,1,Manhattan,1,2.3922683070766095,1,0,0,1,0,0,0,0,0,0,0,0
9.168163293076997,3,3.0,7.038783541388542,1,1,1,0,1,1,0,1,1,Manhattan,1,2.3922683070766095,1,0,0,1,0,0,0,0,0,0,0,0
8.52793528794814,1,1.0,6.535241271013659,1,1,1,0,1,1,0,1,1,Manhattan,1,2.3922683070766095,1,0,0,1,0,0,0,0,0,0,0,0
8.476371196895983,3,1.0,6.907755278982137,0,0,1,0,0,0,0,0,0,Manhattan,1,0.4927326726395696,1,0,0,1,0,0,0,0,0,0,0,0
7.9724660159745655,3,3.0,6.802394763324311,1,0,1,0,0,0,0,1,0,Manhattan,1,4.257753960016975,0,1,0,0,0,0,0,0,0,0,0,0
7.583247524303362,1,1.0,6.476972362889683,1,0,1,0,0,0,0,1,0,Manhattan,1,4.257753960016975,0,1,0,0,0,0,0,0,0,0,0,0
7.99799931797973,3,3.0,7.003065458786462,1,0,1,0,0,0,0,1,0,Manhattan,1,4.257753960016975,0,1,0,0,0,0,0,0,0,0,0,0
8.292798858200374,4,4.0,7.3777589082278725,1,0,1,0,0,0,0,1,0,Manhattan,1,4.257753960016975,0,1,0,0,0,0,0,0,0,0,0,0
7.583247524303362,1,1.0,6.476972362889683,1,0,1,0,0,0,0,1,0,Manhattan,1,4.257753960016975,0,1,0,0,0,0,0,0,0,0,0,0
7.696212639346407,1,1.0,6.652863029353347,0,0,1,0,0,0,0,0,0,Manhattan,0,5.394028113028985,1,1,0,0,0,0,0,0,0,0,0,0
8.070906088787819,1,1.0,6.536691597591305,0,0,0,1,0,0,0,0,0,Manhattan,1,0.7394631088443637,0,0,1,0,0,0,0,0,0,0,0,0
8.612503371220562,4,1.5,7.090076835776092,0,0,0,1,0,0,0,0,0,Manhattan,1,0.7394631088443637,0,0,1,0,0,0,0,0,0,0,0,0
7.783224016336037,0,1.0,6.040254711277414,0,0,0,1,0,0,0,0,0,Manhattan,1,0.7394631088443637,0,0,1,0,0,0,0,0,0,0,0,0
8.411832675758411,3,1.0,6.7912214627261855,0,0,0,1,0,0,0,0,0,Manhattan,1,0.7394631088443637,0,0,1,0,0,0,0,0,0,0,0,0
7.882314918980268,0,1.0,6.309918278226516,1,0,0,1,0,0,0,1,0,Manhattan,0,0.6749443941238312,1,0,0,0,0,0,0,1,0,0,0,0
8.160518247477505,3,2.0,7.3777589082278725,0,0,0,0,0,0,0,0,0,Manhattan,0,3.9298548067315284,0,1,0,0,0,0,0,0,0,0,0,0
8.516192691082654,3,1.0,6.907755278982137,0,0,0,1,0,0,0,0,0,Manhattan,0,0.7573580203622339,1,0,0,0,0,0,0,1,0,0,0,0
7.824046010856292,3,1.0,6.745236349484363,0,0,0,0,0,0,0,0,0,Manhattan,0,1.4917513124406865,1,0,1,0,0,0,0,0,0,0,0,0
8.561210076833012,3,1.0,6.551080335043404,0,0,1,0,0,0,0,0,0,Manhattan,1,2.06973641046241,1,0,0,1,0,0,0,0,0,0,0,0
8.699514748210191,3,2.0,6.907755278982137,1,0,0,1,0,1,0,1,0,Manhattan,1,2.14741567234524,1,0,0,1,0,0,0,0,0,0,0,0
8.68185981297147,3,1.0,6.715383386334681,1,0,0,1,0,1,0,1,0,Manhattan,1,2.14741567234524,1,0,0,1,0,0,0,0,0,0,0,0
8.664750755773852,3,1.0,6.715383386334681,1,0,0,1,0,1,0,1,0,Manhattan,1,2.14741567234524,1,0,0,1,0,0,0,0,0,0,0,0
7.549609165154532,1,1.0,6.476972362889683,0,1,0,1,0,0,0,1,0,Manhattan,1,1.8789311005139209,1,0,1,0,0,0,0,0,0,0,0,0
8.341648618901306,4,2.0,6.684611727667927,0,0,1,0,0,0,0,1,0,Manhattan,1,0.7390002223257651,1,0,1,0,0,0,0,0,0,0,0,0
8.214735833382303,2,1.0,6.620073206530356,0,0,0,1,0,0,0,1,0,Manhattan,0,1.0112867787587059,0,0,0,0,0,0,0,1,0,0,0,0
8.516192691082654,3,1.0,6.802394763324311,0,0,0,1,0,0,0,1,0,Manhattan,0,1.0112867787587059,0,0,0,0,0,0,0,1,0,0,0,0
8.852950887099581,4,2.0,7.090076835776092,0,0,1,0,0,0,0,0,0,Manhattan,0,0.7081387301670069,0,0,0,0,0,0,0,1,0,0,0,0
8.438149984075784,0,0.0,6.576469569048224,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.99342737041261,2,2.0,7.111512116496157,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.429454277108231,0,0.0,6.576469569048224,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.744328763999984,1,1.0,6.646390514847729,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.65434302956347,1,1.0,6.796823718274855,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.66561319653451,1,1.0,6.739336627357174,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
9.305650551780507,3,3.0,7.254884810077338,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.63497622707262,1,1.0,6.759255270663693,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
9.345745008982385,3,3.0,7.249925536717988,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.489821994620105,0,0.0,6.576469569048224,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
9.169518377455928,1,1.0,6.948897222313312,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.37793112408273,0,0.0,6.721425700790643,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.974618038455112,2,2.0,7.111512116496157,1,0,0,0,0,1,1,1,1,Manhattan,0,0.6140089686905615,1,0,0,0,0,0,0,1,0,0,0,0
8.566935283311052,1,1.0,6.638567789166521,1,1,1,0,1,1,0,1,0,Manhattan,1,2.220344697879351,1,0,0,1,0,0,0,0,0,0,0,0
8.885302512980633,0,2.0,6.802394763324311,0,1,1,0,0,0,0,0,0,Manhattan,1,2.4473616675128786,1,0,0,0,1,0,0,0,0,0,0,0
7.673223121121708,2,1.0,6.802394763324311,0,0,0,0,0,0,0,0,0,Manhattan,0,4.427727135755442,0,1,0,0,0,0,0,0,0,0,0,0
8.242756345714477,1,1.0,6.476972362889683,1,1,1,0,0,1,1,1,1,Manhattan,1,0.8350605333654059,1,0,1,0,0,0,0,0,0,0,0,0
7.9724660159745655,0,1.0,6.309918278226516,1,1,1,0,0,1,1,1,1,Manhattan,1,0.8350605333654059,1,0,1,0,0,0,0,0,0,0,0,0
8.517193191416238,3,1.5,6.841615476477592,1,1,1,0,0,1,1,1,1,Manhattan,1,0.8350605333654059,1,0,1,0,0,0,0,0,0,0,0,0
8.516192691082654,1,1.0,6.684611727667927,0,0,1,0,0,0,0,0,0,Manhattan,1,2.1258322527121556,0,0,0,0,1,0,0,0,0,0,0,0
7.52294091807237,2,1.0,6.309918278226516,0,0,1,0,0,0,1,0,0,Manhattan,1,2.923063794303774,1,0,0,0,0,1,0,0,0,0,0,0
7.738488122494646,3,1.0,6.684611727667927,0,0,1,0,0,0,1,0,0,Manhattan,1,2.923063794303774,1,0,0,0,0,1,0,0,0,0,0,0
7.598399329323964,2,1.0,6.309918278226516,0,0,1,0,0,0,1,0,0,Manhattan,1,2.923063794303774,1,0,0,0,0,1,0,0,0,0,0,0
7.52294091807237,2,1.0,6.309918278226516,0,0,1,0,0,0,1,0,0,Manhattan,1,2.923063794303774,1,0,0,0,0,1,0,0,0,0,0,0
8.219864741912652,3,1.0,6.684611727667927,0,0,1,0,0,0,0,0,0,Manhattan,1,2.8528091131702564,0,0,0,0,0,1,0,0,0,0,0,0
8.629628620746026,3,2.0,6.907755278982137,0,0,0,1,0,0,0,1,0,Manhattan,0,1.3535867287164796,0,0,0,0,0,0,0,0,1,0,0,0
8.131530710604252,3,1.0,7.003065458786462,0,0,0,0,0,0,0,0,0,Manhattan,1,2.712541432485862,0,0,0,0,0,1,0,0,0,0,0,0
7.937374696163295,1,1.0,6.802394763324311,0,0,0,0,0,0,0,0,0,Manhattan,1,2.712541432485862,0,0,0,0,0,1,0,0,0,0,0,0
7.992944547318106,1,1.0,6.437751649736401,0,1,0,1,0,0,0,1,0,Manhattan,1,0.9857647101949384,1,0,1,0,0,0,0,0,0,0,0,0
7.761744984658913,0,1.0,6.1092475827643655,0,1,0,1,0,0,0,1,0,Manhattan,1,0.9857647101949384,1,0,1,0,0,0,0,0,0,0,0,0
7.495541943884256,0,1.0,5.991464547107982,0,0,0,1,0,0,0,1,0,Manhattan,0,1.2779246283198187,1,0,1,0,0,0,0,0,0,0,0,0
7.240649694255466,1,1.0,6.907755278982137,0,0,1,0,0,0,0,0,0,Manhattan,1,3.0841560623865867,0,0,0,0,0,1,0,0,0,0,0,0
7.240649694255466,1,1.0,6.907755278982137,0,0,1,0,0,0,0,0,0,Manhattan,1,3.0841560623865867,0,0,0,0,0,1,0,0,0,0,0,0
8.698681067461614,3,2.0,6.652863029353347,0,0,1,0,0,0,0,0,0,Manhattan,1,1.5440329773326933,1,0,0,0,0,0,0,0,1,0,0,0
7.438383530044307,0,1.0,4.605170185988092,0,1,1,0,0,0,0,0,0,Manhattan,1,1.9968852456688442,0,0,0,0,0,1,0,0,0,0,0,0
7.824046010856292,1,1.0,6.802394763324311,0,1,1,0,0,0,0,0,0,Manhattan,1,1.9968852456688442,0,0,0,0,0,1,0,0,0,0,0,0
8.612503371220562,4,2.0,7.090076835776092,0,1,1,0,0,0,0,0,0,Manhattan,1,2.3746643283293225,1,0,0,0,0,0,0,0,0,1,0,0
8.517193191416238,4,2.0,7.090076835776092,0,1,1,0,0,0,0,0,0,Manhattan,1,2.3746643283293225,1,0,0,0,0,0,0,0,0,1,0,0
8.411832675758411,4,1.0,7.090076835776092,0,1,1,0,0,0,0,0,0,Manhattan,1,2.3746643283293225,1,0,0,0,0,0,0,0,0,1,0,0
8.496990484098719,2,1.0,6.664409020350408,0,0,0,1,0,0,0,1,0,Manhattan,1,1.0386576491535717,1,0,0,0,0,0,0,1,0,0,0,0
7.772752716468742,1,1.0,6.476972362889683,0,0,0,0,0,0,0,0,0,Manhattan,0,0.45853192172659735,0,0,1,0,0,0,0,0,0,0,0,0
7.718685495198466,1,1.0,6.464588303689961,0,1,0,1,1,0,0,1,0,Manhattan,1,5.330301041514691,0,1,0,0,0,0,0,0,0,0,0,0
8.006367567650246,1,1.0,6.040254711277414,0,1,1,0,0,0,0,0,0,Manhattan,1,1.0621214989218748,0,0,1,0,0,0,0,0,0,0,0,0
7.696212639346407,0,1.0,5.926926025970411,0,1,1,0,0,0,0,0,0,Manhattan,1,1.0621214989218748,0,0,1,0,0,0,0,0,0,0,0,0
7.649692623711514,0,1.0,5.926926025970411,0,1,1,0,0,0,0,0,0,Manhattan,1,1.0621214989218748,0,0,1,0,0,0,0,0,0,0,0,0
8.131530710604252,0,1.0,6.226536669287466,1,1,0,1,0,1,0,0,1,Manhattan,0,3.072377852775276,1,0,0,1,0,0,0,0,0,0,0,0
8.948975607841776,4,2.0,7.24422751560335,1,1,1,0,0,0,0,1,0,Manhattan,1,0.7099182897934544,1,0,0,0,0,0,0,1,0,0,0,0
8.234830280442056,2,1.0,6.214608098422191,0,0,0,1,0,0,0,0,0,Manhattan,1,0.812701196836159,1,0,0,0,0,0,0,1,0,0,0,0
8.37216741936598,0,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,1.794816180463631,0,0,0,0,1,0,0,0,0,0,0,0
8.584851839890053,1,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,1.794816180463631,0,0,0,0,1,0,0,0,0,0,0,0
8.388222810119277,0,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,1.794816180463631,0,0,0,0,1,0,0,0,0,0,0,0
8.594154232552366,3,2.0,6.84587987526405,0,1,0,0,0,0,0,0,1,Manhattan,1,0.8225642998662308,1,0,1,0,0,0,0,0,0,0,0,0
8.573573524852344,3,2.0,6.856461984594587,0,1,0,0,0,0,0,0,1,Manhattan,1,0.8225642998662308,1,0,1,0,0,0,0,0,0,0,0,0
8.323608442343572,3,1.0,6.856461984594587,0,0,0,0,0,0,0,0,0,Manhattan,0,1.0220304751922473,0,0,0,0,0,0,0,0,1,0,0,0
7.253470382684528,0,1.0,5.298317366548036,0,0,0,0,0,0,0,0,0,Manhattan,0,1.5501264658375136,1,0,0,0,0,0,0,0,1,0,0,0
8.087640287778983,0,0.0,7.080867896690782,1,1,1,0,1,0,0,1,0,Manhattan,1,3.3842317895829757,1,0,0,0,0,0,1,0,0,0,0,0
8.101677747454572,0,0.0,7.080867896690782,1,1,1,0,1,0,0,1,0,Manhattan,1,3.3842317895829757,1,0,0,0,0,0,1,0,0,0,0,0
8.142645185942795,0,0.0,7.080867896690782,1,1,1,0,1,0,0,1,0,Manhattan,1,3.3842317895829757,1,0,0,0,0,0,1,0,0,0,0,0
8.516392871245468,0,0.0,7.080867896690782,1,1,1,0,1,0,0,1,0,Manhattan,1,3.3842317895829757,1,0,0,0,0,0,1,0,0,0,0,0
8.894944460956886,4,1.0,6.907755278982137,0,0,0,1,0,0,0,0,0,Manhattan,0,1.9506726459186134,0,0,0,1,0,0,0,0,0,0,0,0
7.349873704738337,0,1.0,5.991464547107982,0,0,0,0,0,0,0,0,0,Manhattan,0,1.3497141132897106,0,0,1,0,0,0,0,0,0,0,0,0
7.8632667240095735,2,1.0,6.476972362889683,0,0,0,1,0,0,0,0,0,Manhattan,0,1.5689222835655883,1,0,0,0,0,0,0,0,1,0,0,0
8.575462099540212,1,1.0,6.907755278982137,1,1,1,0,0,1,1,0,0,Manhattan,1,1.9155060482400048,0,0,0,1,0,0,0,0,0,0,0,0
7.822044008185619,1,1.0,6.659293919683638,0,0,0,0,0,0,0,0,0,Manhattan,0,0.6423801096010326,1,0,1,0,0,0,0,0,0,0,0,0
8.29154650988391,2,1.0,6.733401891837359,0,0,0,1,0,0,0,1,0,Manhattan,0,2.2133347616836874,1,0,0,0,0,0,1,0,0,0,0,0
9.305650551780507,2,2.0,7.24422751560335,0,1,0,1,0,0,0,0,0,Manhattan,0,2.2164215045177325,0,0,0,0,1,0,0,0,0,0,0,0
7.734996194022781,3,3.0,6.684611727667927,1,0,1,0,0,0,0,0,0,Manhattan,1,4.41299763543094,0,1,0,0,0,0,0,0,0,0,0,0
8.517193191416238,3,1.0,6.856461984594587,0,0,0,0,0,0,0,0,0,Manhattan,0,0.942642586439909,0,0,0,0,0,0,0,1,0,0,0,0
8.069342366811636,1,1.0,6.396929655216146,0,0,1,0,0,0,0,0,0,Manhattan,1,1.3686167842231691,1,0,0,0,0,0,0,0,1,0,0,0
8.242756345714477,2,1.0,6.586171654854675,1,1,1,0,0,0,0,1,0,Manhattan,1,0.9082020789103766,1,0,1,0,0,0,0,0,0,0,0,0
8.242756345714477,1,1.0,6.586171654854675,1,1,1,0,0,0,0,1,0,Manhattan,1,0.9082020789103766,1,0,1,0,0,0,0,0,0,0,0,0
8.476371196895983,3,1.0,6.907755278982137,1,1,1,0,0,0,0,1,0,Manhattan,1,0.9082020789103766,1,0,1,0,0,0,0,0,0,0,0,0
8.116715624819111,2,2.0,7.220373836723949,1,1,0,1,0,0,0,1,0,Manhattan,1,2.167346238773868,1,0,0,0,0,1,0,0,0,0,0,0
8.60337088765729,2,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,3.279681633678237,1,0,0,0,0,0,1,0,0,0,0,0
8.60061479955531,1,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,3.279681633678237,1,0,0,0,0,0,1,0,0,0,0,0
8.777247096750544,3,2.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,3.279681633678237,1,0,0,0,0,0,1,0,0,0,0,0
8.262300941787448,1,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,3.279681633678237,1,0,0,0,0,0,1,0,0,0,0,0
8.476371196895983,1,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,3.279681633678237,1,0,0,0,0,0,1,0,0,0,0,0
8.31752199628717,1,1.0,6.396929655216146,1,1,1,0,0,1,0,1,0,Manhattan,1,3.279681633678237,1,0,0,0,0,0,1,0,0,0,0,0
8.31752199628717,0,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,3.279681633678237,1,0,0,0,0,0,1,0,0,0,0,0
8.341648618901306,1,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,3.279681633678237,1,0,0,0,0,0,1,0,0,0,0,0
8.60061479955531,0,1.0,6.907755278982137,1,1,1,0,0,1,0,1,0,Manhattan,1,3.279681633678237,1,0,0,0,0,0,1,0,0,0,0,0
8.516192691082654,3,1.5,6.856461984594587,0,0,0,1,0,0,0,1,0,Manhattan,1,0.8227394012284908,0,0,0,0,0,0,0,1,0,0,0,0
8.15908865466791,2,1.0,6.802394763324311,0,0,0,1,0,0,0,1,0,Manhattan,1,0.8227394012284908,0,0,0,0,0,0,0,1,0,0,0,0
8.15908865466791,2,1.0,6.620073206530356,0,0,0,1,0,0,0,1,0,Manhattan,1,0.7694734979247007,1,0,0,0,0,0,0,1,0,0,0,0
8.15908865466791,2,1.0,6.745236349484363,0,0,0,1,0,0,0,1,0,Manhattan,1,0.7694734979247007,1,0,0,0,0,0,0,1,0,0,0,0
7.882314918980268,0,1.0,6.272877006546167,0,0,0,1,0,0,0,1,0,Manhattan,0,1.262941893845405,1,0,0,0,0,0,0,1,0,0,0,0
7.649692623711514,2,1.0,6.684611727667927,0,0,1,0,0,0,0,0,0,Manhattan,1,2.667385633556221,0,0,0,0,0,1,0,0,0,0,0,0
8.34283980427146,2,1.0,6.684611727667927,0,1,0,0,0,0,0,0,0,Manhattan,0,0.826578383850661,1,0,0,0,0,0,0,1,0,0,0,0
7.696212639346407,2,2.0,6.745236349484363,1,0,1,0,0,0,0,0,0,Manhattan,1,4.438806261704411,1,1,0,0,0,0,0,0,0,0,0,0
7.90100705199242,3,3.0,6.684611727667927,1,0,1,0,0,0,0,0,0,Manhattan,1,4.438806261704411,1,1,0,0,0,0,0,0,0,0,0,0
8.160518247477505,0,1.0,6.1092475827643655,0,0,1,0,0,0,0,1,0,Manhattan,1,1.3839934326097842,1,0,0,0,0,0,0,0,1,0,0,0
8.612503371220562,3,3.0,7.600902459542082,0,1,1,0,0,0,0,0,1,Manhattan,0,3.08124089820665,0,0,0,0,0,1,0,0,0,0,0,0
9.259130536145614,3,3.0,7.52294091807237,0,1,1,0,0,0,0,0,0,Manhattan,0,0.9778383565494838,1,0,1,0,0,0,0,0,0,0,0,0
7.824046010856292,1,1.0,6.214608098422191,0,1,1,0,0,0,0,0,0,Manhattan,0,2.0522359862704644,0,0,0,1,0,0,0,0,0,0,0,0
7.598399329323964,1,1.0,6.5722825426940075,0,1,1,0,0,0,0,1,0,Manhattan,0,5.16623173513559,1,1,0,0,0,0,0,0,0,0,0,0
8.516192691082654,3,1.0,6.684611727667927,0,0,1,0,0,0,0,0,0,Manhattan,1,1.0715136214522116,0,0,0,0,0,0,0,0,1,0,0,0
8.516192691082654,3,1.0,6.684611727667927,0,0,1,0,0,0,0,0,0,Manhattan,1,1.0715136214522116,0,0,0,0,0,0,0,0,1,0,0,0
8.550627967502475,3,2.0,6.745236349484363,0,0,1,0,0,0,0,0,0,Manhattan,1,0.8797119028977158,1,0,1,0,0,0,0,0,0,0,0,0
7.937374696163295,2,1.0,6.684611727667927,0,0,1,0,0,0,0,0,0,Manhattan,0,3.0996410242776165,1,0,0,0,0,1,0,0,0,0,0,0
7.90100705199242,2,1.0,6.684611727667927,0,0,1,0,0,0,0,0,0,Manhattan,0,3.0996410242776165,1,0,0,0,0,1,0,0,0,0,0,0
8.374476889214643,0,0.0,6.077642243349034,0,1,1,0,0,1,1,1,1,Manhattan,1,2.484282146595534,1,0,0,1,0,0,0,0,0,0,0,0
8.575462099540212,1,1.0,6.63200177739563,0,1,1,0,0,1,1,1,1,Manhattan,1,2.484282146595534,1,0,0,1,0,0,0,0,0,0,0,0
9.085910293598007,2,2.0,7.1592919047975645,0,1,1,0,0,1,1,1,1,Manhattan,1,2.484282146595534,1,0,0,1,0,0,0,0,0,0,0,0
8.582044163735853,1,1.0,6.63200177739563,0,1,1,0,0,1,1,1,1,Manhattan,1,2.484282146595534,1,0,0,1,0,0,0,0,0,0,0,0
8.716044050161402,1,1.0,6.883462586413092,0,1,1,0,0,1,1,1,1,Manhattan,1,2.484282146595534,1,0,0,1,0,0,0,0,0,0,0,0
8.61974977974133,1,1.0,6.70073110954781,0,1,1,0,0,1,1,1,1,Manhattan,1,2.484282146595534,1,0,0,1,0,0,0,0,0,0,0,0
8.59044365315583,1,1.0,6.588926477533519,0,1,1,0,0,1,1,1,1,Manhattan,1,2.484282146595534,1,0,0,1,0,0,0,0,0,0,0,0
8.98343977178426,2,2.0,6.9726062513017535,0,1,1,0,0,1,1,1,1,Manhattan,1,2.484282146595534,1,0,0,1,0,0,0,0,0,0,0,0
8.691986481789401,1,1.0,6.763884908562435,0,1,1,0,0,1,1,1,1,Manhattan,1,2.484282146595534,1,0,0,1,0,0,0,0,0,0,0,0
7.575584651557793,1,1.0,6.476972362889683,0,0,0,0,0,0,0,0,0,Manhattan,0,2.3052118679833806,0,0,0,0,0,1,0,0,0,0,0,0
